# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
83500,33.75,2.28,17.25,3.9,17.25,3.56,walking
83750,39.0,1.87,20.5,2.06,16.25,2.38,walking
84000,32.75,7.36,13.0,1.22,19.75,3.49,walking
84250,30.0,3.46,17.0,1.41,14.67,4.03,walking
84500,29.0,3.74,13.5,2.06,21.33,2.49,walking
84750,41.67,2.49,16.75,4.71,14.33,4.5,walking
85000,35.67,4.03,21.33,0.47,18.0,0.0,walking
85250,39.25,6.1,19.75,1.09,9.25,5.31,walking
85500,31.5,8.2,15.0,4.24,22.0,5.96,walking
85750,26.25,5.36,16.5,2.06,19.75,1.64,walking
86000,31.5,3.2,13.5,4.03,20.25,2.86,walking
86250,36.75,3.11,15.5,5.59,13.0,2.74,walking
86500,38.5,1.66,12.67,3.3,13.5,3.35,walking
86750,43.5,4.39,18.5,4.39,14.75,2.95,walking
87000,30.25,1.09,12.5,2.87,13.0,7.31,walking
87250,32.0,5.48,14.25,2.49,21.5,5.59,walking
87500,37.0,5.43,15.75,3.27,14.75,6.46,walking
87750,30.0,5.34,21.0,4.24,13.0,3.27,walking
88000,32.25,7.15,19.0,1.22,12.75,4.71,walking
88250,45.33,2.49,13.25,0.83,17.67,4.03,walking
88500,25.5,2.6,15.75,3.77,20.0,2.92,walking
88750,31.25,1.3,12.75,3.9,14.75,1.79,walking
89000,37.33,3.3,12.67,3.4,15.75,1.92,walking
89250,35.0,7.0,15.0,3.39,10.5,4.72,walking
89500,29.5,5.94,18.25,1.48,13.75,2.95,walking
89750,37.75,7.12,16.0,3.67,13.0,4.06,walking
90000,35.75,7.26,16.0,2.0,15.0,3.24,walking
90250,28.0,5.74,15.25,4.66,15.75,2.49,walking
90500,32.67,9.18,15.0,2.16,14.25,3.9,walking
90750,31.25,4.76,18.33,1.7,19.0,0.82,walking
91000,32.0,5.34,12.0,5.61,18.0,2.12,walking
91250,43.0,4.08,14.0,2.12,16.0,3.27,walking
91500,29.5,2.69,12.67,3.3,21.0,1.87,walking
91750,26.75,2.17,11.75,5.49,14.25,3.77,walking
92000,35.67,2.05,13.67,2.62,15.67,2.62,walking
92250,38.0,5.1,16.5,2.29,14.5,0.5,walking
92500,32.67,4.5,16.5,1.5,15.0,6.82,walking
92750,40.25,4.6,11.25,3.03,14.5,4.03,walking
93000,36.5,7.09,10.25,4.21,17.5,3.84,walking
93250,29.5,1.66,9.75,5.07,12.75,5.26,walking
93500,34.25,7.85,15.5,4.82,12.0,4.18,walking
93750,34.75,5.07,17.5,4.15,15.25,3.96,walking
94000,31.25,3.49,13.5,2.06,15.5,3.57,walking
94250,38.5,3.04,14.5,1.5,18.0,3.94,walking
94500,28.0,6.44,12.0,5.52,18.25,2.86,walking
94750,29.75,0.43,16.25,2.95,19.0,5.0,walking
95000,41.5,4.77,16.0,3.56,22.0,1.41,walking
95250,36.25,2.17,19.5,1.12,19.0,1.58,walking
95500,37.0,5.1,13.0,4.06,11.67,2.05,walking
95750,40.0,5.1,14.5,3.57,9.67,6.94,walking
96000,26.67,1.7,18.0,2.45,17.0,6.6,walking
96250,24.75,6.83,18.5,1.5,19.75,1.92,walking
96500,41.25,3.9,11.75,5.36,16.5,3.64,walking
96750,28.5,8.67,19.25,4.44,19.0,1.41,walking
97000,34.0,9.03,12.75,5.4,17.0,4.53,walking
97250,36.75,5.76,15.5,4.5,19.0,3.24,walking
97500,30.5,2.29,17.5,0.87,18.75,2.77,walking
97750,29.75,6.46,17.0,3.39,17.75,5.63,walking
98000,35.25,4.44,14.33,0.94,5.5,1.5,walking
98250,28.33,3.4,20.75,2.77,8.67,2.87,walking
98500,36.25,2.17,14.25,1.79,14.75,3.56,walking
98750,40.0,9.27,19.0,1.41,14.25,6.14,walking
99000,26.5,2.5,16.0,2.45,13.25,7.15,walking
99250,29.0,4.18,14.5,4.15,14.25,5.76,walking
99500,40.5,2.6,17.75,2.77,12.25,4.21,walking
99750,35.25,2.59,14.25,2.49,15.5,2.6,walking
100000,39.75,4.44,13.75,3.77,19.0,3.81,walking
100250,33.5,9.34,17.5,2.69,12.0,1.87,walking
100500,35.5,2.87,15.0,4.3,16.0,2.16,walking
100750,40.5,4.72,17.25,3.03,17.25,3.9,walking
101000,37.25,7.43,10.0,5.39,12.0,5.87,walking
101250,33.25,4.76,13.75,6.3,7.33,4.5,walking
101500,41.5,2.87,13.25,5.76,14.33,3.86,walking
101750,35.75,5.07,10.75,3.11,13.5,5.02,walking
102000,34.0,2.74,11.33,3.09,12.33,4.5,walking
102250,34.5,7.5,14.0,4.55,14.0,3.74,walking
102500,34.5,7.5,14.0,4.55,14.0,3.74,walking
102750,39.07,5.22,15.5,3.55,14.92,5.66,walking
103000,39.07,5.22,15.5,3.55,14.92,5.66,walking
103250,31.0,2.45,17.25,1.92,10.75,2.77,walking
103500,28.5,5.32,13.75,5.31,14.0,7.18,walking
103750,37.0,7.48,14.0,4.36,8.67,2.62,walking
104000,36.33,0.47,16.67,2.36,15.75,4.09,walking
104250,39.0,2.45,22.67,1.25,16.33,3.09,walking
104500,41.0,2.12,15.25,4.97,16.5,5.41,walking
104750,34.33,3.09,16.33,1.7,21.0,2.12,walking
105000,27.75,3.49,14.0,1.41,15.25,2.17,walking
105250,40.5,6.69,19.0,4.06,16.75,3.56,walking
105500,34.75,1.79,9.75,5.93,22.75,1.3,walking
105750,38.0,5.15,17.25,2.59,20.67,2.05,walking
106000,39.0,5.52,15.0,2.74,19.33,1.7,walking
106250,33.0,1.87,13.75,3.7,15.0,3.94,walking
106500,32.5,3.77,18.0,2.45,16.0,2.83,walking
106750,37.0,7.11,18.0,2.12,17.75,3.27,walking
107000,33.75,2.49,12.75,4.21,21.75,2.49,walking
107250,40.0,6.2,10.75,6.14,15.0,3.54,walking
107500,36.67,8.06,17.25,2.17,17.67,1.25,walking
107750,32.0,1.41,14.75,3.49,18.33,2.05,walking
108000,34.75,2.17,16.0,5.79,23.5,3.04,walking
108250,43.0,5.72,14.33,4.5,22.75,0.83,walking
108500,39.0,1.41,18.0,2.45,17.75,2.28,walking
108750,43.0,3.74,19.0,2.83,16.0,2.92,walking
109000,38.4,5.16,16.4,3.2,14.5,3.04,walking
109250,34.5,4.03,13.25,3.27,20.25,2.05,walking
109500,37.67,0.94,16.33,3.3,17.0,3.08,walking
109750,37.75,3.56,15.75,1.92,10.0,4.18,walking
110000,36.75,1.3,16.0,3.46,12.75,3.34,walking
110250,42.75,3.56,19.25,1.09,16.0,2.35,walking
110500,34.75,10.54,20.25,1.3,12.25,4.26,walking
110750,24.5,8.14,15.33,2.05,17.0,2.45,walking
111000,35.25,5.54,13.75,5.07,13.75,1.92,walking
111250,36.25,5.36,17.25,3.27,17.0,0.71,walking
111500,32.0,2.83,9.0,2.83,20.33,0.47,walking
111750,38.67,0.47,10.0,4.0,17.0,4.74,walking
112000,40.0,5.74,11.25,4.15,13.5,4.39,walking
112250,28.25,6.1,16.25,2.68,18.5,3.77,walking
112500,29.0,5.34,16.75,3.03,16.25,3.49,walking
112750,38.75,5.72,17.0,4.74,18.75,2.28,walking
113000,32.25,2.28,9.5,3.91,11.0,2.0,walking
113250,37.0,3.0,15.75,1.3,17.5,3.77,walking
113500,30.0,11.02,12.25,3.49,18.0,4.64,walking
113750,26.75,6.8,14.5,4.92,14.0,5.7,walking
114000,28.5,3.35,21.25,2.17,13.25,3.27,walking
114250,37.0,3.24,13.75,5.49,15.75,2.68,walking
114500,35.25,1.3,19.67,1.25,11.67,4.99,walking
114750,38.0,2.12,13.5,1.5,15.33,2.87,walking
115000,35.0,6.36,12.0,3.0,13.5,6.87,walking
115250,25.67,1.7,13.25,2.38,18.0,0.82,walking
115500,34.5,8.02,17.5,2.5,13.5,4.61,walking
115750,36.75,1.3,14.25,5.54,14.5,3.57,walking
116000,37.67,1.25,14.0,2.16,18.25,2.17,walking
116250,38.75,5.36,16.5,2.69,15.75,4.97,walking
116500,35.75,7.26,15.5,2.6,17.5,5.17,walking
116750,26.75,6.87,17.0,2.45,19.0,3.67,walking
117000,44.0,4.32,12.33,2.05,13.5,1.5,walking
117250,36.2,3.43,17.6,5.04,12.0,4.52,walking
117500,37.5,6.58,15.33,1.89,15.67,2.62,walking
117750,33.0,7.97,14.67,1.25,17.0,4.85,walking
118000,33.0,2.16,15.25,2.59,17.33,4.99,walking
118250,33.33,4.03,13.0,7.0,15.25,5.76,walking
118500,42.5,3.35,15.25,3.7,12.25,3.27,walking
118750,39.33,0.47,10.0,2.16,7.0,4.85,walking
119000,39.25,2.49,12.5,1.66,10.75,4.49,walking
119250,40.0,8.22,15.75,2.05,14.0,4.42,walking
119500,29.5,6.5,18.0,1.87,17.0,3.67,walking
119750,28.0,5.1,16.5,1.5,16.5,3.35,walking
0,37.75,8.93,16.25,5.07,17.0,4.36,walking
250,35.25,2.49,11.33,4.92,13.67,2.36,walking
500,38.33,3.86,19.25,1.48,18.67,2.05,walking
750,40.5,3.57,17.5,1.8,16.0,6.2,walking
1000,30.0,0.0,19.67,1.89,16.75,3.42,walking
1250,34.0,3.39,15.25,3.27,19.25,4.76,walking
1500,42.25,4.76,14.75,1.79,18.0,0.71,walking
1750,35.25,3.27,20.25,2.28,15.5,1.8,walking
2000,37.75,6.8,15.75,2.05,13.25,5.89,walking
2250,40.0,9.25,14.25,3.34,14.25,4.82,walking
2500,31.25,2.49,14.67,3.77,19.5,1.5,walking
2750,34.5,4.97,15.25,1.09,16.5,3.2,walking
3000,42.67,3.09,17.0,3.74,14.25,0.83,walking
3250,37.0,1.22,13.33,2.62,12.5,1.5,walking
3500,37.67,2.36,16.5,1.8,17.0,4.08,walking
3750,38.25,6.83,14.25,2.59,18.75,1.79,walking
4000,31.75,4.6,15.5,2.69,17.75,4.92,walking
4250,34.5,3.35,12.0,0.0,17.5,4.27,walking
4500,39.25,6.34,15.25,3.49,13.75,2.28,walking
4750,34.75,2.38,16.25,4.71,15.25,2.17,walking
5000,38.0,1.41,17.33,3.09,20.75,1.92,walking
5250,43.0,3.27,15.75,2.49,16.25,2.68,walking
5500,33.25,3.27,9.67,2.62,12.5,7.7,walking
5750,32.25,3.9,14.25,2.77,20.5,1.5,walking
6000,41.5,5.12,12.25,2.49,14.75,3.77,walking
6250,37.0,1.22,17.25,3.27,15.25,2.59,walking
6500,37.75,2.77,16.5,5.32,13.25,5.07,walking
6750,39.25,9.55,13.25,3.03,13.25,6.94,walking
7000,33.0,3.08,15.5,6.73,20.25,0.83,walking
7250,28.25,3.7,15.5,2.96,17.75,0.43,walking
7500,36.75,6.5,13.5,2.6,16.25,3.7,walking
7750,36.75,1.3,16.33,1.25,16.33,3.68,walking
8000,38.75,3.7,13.0,1.87,12.5,3.91,walking
8250,35.0,7.48,15.25,4.44,16.67,1.7,walking
8500,32.5,2.29,16.0,2.74,18.25,2.86,walking
8750,24.0,4.24,14.0,3.74,18.5,2.5,walking
9000,38.67,5.31,15.0,2.94,10.25,4.02,walking
9250,35.5,1.5,19.0,3.32,14.5,2.6,walking
9500,36.25,3.42,18.0,1.41,13.5,2.69,walking
9750,39.0,10.84,14.25,3.27,12.75,5.54,walking
10000,29.25,1.3,11.75,2.95,22.75,1.3,walking
10250,26.5,3.77,12.25,6.61,18.75,2.49,walking
10500,38.75,3.27,16.0,4.06,17.25,3.56,walking
10750,40.0,2.35,14.75,4.26,12.67,3.3,walking
11000,41.0,4.85,13.25,1.3,13.25,4.21,walking
11250,35.5,7.16,12.33,0.47,17.67,4.03,walking
11500,33.75,3.9,11.5,5.55,19.25,1.09,walking
11750,38.25,2.49,13.67,5.19,18.33,3.4,walking
12000,34.67,3.4,19.67,0.94,21.25,0.43,walking
12250,29.5,5.94,18.0,3.54,11.0,4.53,walking
12500,43.5,2.6,15.0,5.61,11.5,1.5,walking
12750,34.25,4.6,18.0,1.73,16.75,3.34,walking
13000,34.33,3.09,20.33,3.3,17.75,4.44,walking
13250,40.75,4.21,18.75,2.77,15.0,2.45,walking
13500,41.75,5.12,16.5,6.8,14.75,3.49,walking
13750,33.75,3.27,18.25,4.02,14.75,1.79,walking
14000,42.25,1.79,17.0,3.0,18.67,0.47,walking
14250,31.75,2.17,19.0,2.0,13.0,3.27,walking
14500,28.0,7.52,15.25,3.49,10.5,6.18,walking
14750,36.0,2.45,13.67,4.19,11.33,5.91,walking
15000,37.67,1.7,18.0,2.16,19.67,1.89,walking
15250,27.67,6.55,19.33,3.68,11.5,7.02,walking
15500,42.0,3.54,20.0,2.12,17.25,1.3,walking
15750,34.5,8.08,11.75,0.43,19.25,1.92,walking
16000,29.67,2.05,19.0,3.74,16.5,3.35,walking
16250,36.0,3.67,16.75,8.64,8.75,5.72,walking
16500,37.75,5.07,18.5,4.39,10.5,5.5,walking
16750,33.0,3.67,18.75,2.49,16.5,1.5,walking
17000,43.0,3.16,11.5,3.57,16.5,3.64,walking
17250,30.0,8.49,11.67,3.09,18.25,2.86,walking
17500,27.0,3.67,12.25,4.49,11.0,5.35,walking
17750,35.5,7.09,14.0,2.55,15.75,4.71,walking
18000,36.0,2.12,13.0,4.06,15.0,2.55,walking
18250,35.25,3.96,17.5,2.69,13.75,2.68,walking
18500,38.25,11.65,20.67,0.47,10.0,2.0,walking
18750,28.67,1.25,12.75,1.92,19.33,3.09,walking
19000,21.75,4.44,14.5,5.32,14.75,4.26,walking
19250,35.5,5.89,17.0,2.45,13.0,3.16,walking
19500,31.33,1.25,19.33,1.89,15.75,2.86,walking
19750,33.75,4.44,10.5,4.15,17.0,1.41,walking
20000,34.75,8.73,9.75,1.3,15.25,5.21,walking
20250,33.0,0.0,11.33,2.62,16.25,2.68,walking
20500,31.75,3.03,19.0,5.1,12.5,6.87,walking
20750,39.75,5.36,11.25,2.86,20.75,1.79,walking
21000,35.5,2.18,11.75,2.17,18.25,2.77,walking
21250,35.5,4.15,12.5,2.69,14.75,1.64,walking
21500,37.5,5.02,13.0,2.74,17.75,5.12,walking
21750,28.25,2.49,11.33,1.7,21.33,2.05,walking
22000,35.0,7.11,13.75,2.05,14.25,2.49,walking
22250,38.25,5.76,16.75,4.38,9.0,3.74,walking
22500,34.75,4.76,16.25,3.03,19.0,2.55,walking
22750,35.25,7.63,12.75,2.49,8.25,5.54,walking
23000,35.0,9.27,15.75,2.59,16.67,7.13,walking
23250,32.67,5.44,13.33,8.18,14.0,6.4,walking
23500,35.25,7.95,12.25,4.6,18.0,3.74,walking
23750,43.0,2.35,18.25,4.76,16.5,2.18,walking
24000,40.75,1.3,19.25,1.64,14.33,3.3,walking
24250,37.25,7.63,19.25,0.83,14.33,6.65,walking
24500,33.5,6.98,12.33,4.03,18.0,5.24,walking
24750,29.0,7.87,15.33,2.05,17.67,2.87,walking
25000,33.33,8.96,15.33,4.64,17.5,2.87,walking
25250,37.0,4.06,17.5,5.59,16.25,1.64,walking
25500,35.0,3.67,10.75,4.97,15.0,3.0,walking
25750,37.75,8.1,14.33,3.3,17.25,4.76,walking
26000,33.75,2.49,16.33,2.62,22.0,2.83,walking
26250,32.5,2.69,15.75,3.34,11.25,2.49,walking
26500,40.0,4.53,13.5,1.5,12.25,2.17,walking
26750,37.0,1.41,13.5,1.5,18.0,3.56,walking
27000,39.67,1.25,13.75,5.45,16.33,1.25,walking
27250,36.5,4.97,13.0,3.24,18.75,1.48,walking
27500,31.75,4.76,11.33,0.47,16.75,5.76,walking
27750,35.5,4.5,18.25,2.68,11.5,1.5,walking
28000,43.75,4.26,15.0,4.3,15.75,1.79,walking
28250,36.0,2.16,17.75,2.77,20.33,1.7,walking
28500,31.0,9.25,19.25,3.03,15.0,6.4,walking
28750,39.75,5.36,14.25,5.76,16.75,3.03,walking
29000,28.0,7.07,9.0,4.97,17.75,4.26,walking
29250,34.25,6.26,11.75,5.49,10.25,2.17,walking
29500,39.25,3.42,10.25,5.21,11.25,1.92,walking
29750,37.75,1.3,12.0,4.06,12.0,4.3,walking
30000,37.25,1.3,18.25,2.17,15.5,4.15,walking
30250,32.75,7.56,15.0,3.94,13.0,5.34,walking
30500,30.0,2.24,13.25,3.34,17.5,3.2,walking
30750,32.33,5.19,16.33,1.25,14.67,2.87,walking
31000,36.33,0.47,13.0,9.09,18.75,2.49,walking
31250,34.25,3.7,10.75,1.3,18.5,2.5,walking
31500,40.5,1.5,7.0,1.41,11.0,4.18,walking
31750,30.0,2.12,15.0,5.2,13.5,5.72,walking
32000,27.75,5.76,11.67,3.86,18.25,6.53,walking
32250,31.0,7.81,14.0,3.39,14.0,4.06,walking
32500,37.0,1.22,18.0,0.0,13.0,1.22,walking
32750,37.5,1.12,15.33,4.64,14.0,3.74,walking
33000,39.25,6.3,12.0,2.12,13.25,1.79,walking
33250,25.5,4.97,17.25,1.92,18.75,4.32,walking
33500,20.0,4.0,20.33,2.87,20.33,2.49,walking
33750,29.0,13.86,17.4,3.56,10.5,1.66,walking
34000,28.0,1.41,17.0,2.16,10.67,2.05,walking
34250,31.25,4.76,20.5,3.35,11.5,5.89,walking
34500,40.5,8.08,18.5,2.6,19.5,2.06,walking
34750,19.25,1.3,17.25,2.68,19.75,2.17,walking
35000,33.25,4.55,14.25,6.06,18.0,1.41,walking
35250,42.0,3.54,17.0,3.24,18.25,1.79,walking
35500,38.75,3.27,12.75,3.27,17.25,1.3,walking
35750,39.0,1.87,8.0,2.83,15.5,2.5,walking
36000,31.5,8.87,17.25,1.64,21.67,2.62,walking
36250,25.0,3.39,17.5,1.66,13.0,1.41,walking
36500,34.25,6.14,17.5,2.5,19.5,2.69,walking
36750,40.0,4.74,14.33,2.36,16.67,1.25,walking
37000,37.0,2.74,13.0,4.32,16.33,1.7,walking
37250,41.25,3.27,18.75,3.77,16.0,4.55,walking
37500,34.0,3.54,20.25,2.86,14.75,4.6,walking
37750,28.67,3.4,17.0,2.24,15.0,3.27,walking
38000,37.5,5.41,14.75,4.32,14.75,1.64,walking
38250,37.5,0.87,15.5,3.35,13.5,4.03,walking
38500,37.0,0.82,11.67,4.92,15.5,6.73,walking
38750,39.5,3.91,12.0,1.63,15.25,2.38,walking
39000,30.0,1.63,17.67,2.05,14.75,5.76,walking
39250,26.0,3.67,15.5,1.8,18.25,2.17,walking
39500,37.25,1.3,19.75,2.86,10.5,4.72,walking
39750,29.5,3.77,11.25,5.4,12.0,5.79,walking
40000,33.75,5.12,15.25,4.09,20.75,2.77,walking
40250,38.0,8.03,13.0,4.9,14.0,6.16,walking
40500,30.75,3.27,15.0,2.16,18.67,3.3,walking
40750,35.25,6.5,14.33,2.62,16.0,2.16,walking
41000,36.25,5.36,19.25,4.02,9.0,6.04,walking
41250,35.5,1.5,18.5,3.77,17.25,7.46,walking
41500,40.33,3.09,18.75,1.92,16.67,3.68,walking
41750,33.5,4.5,17.5,3.28,18.0,2.12,walking
42000,23.67,4.5,18.67,1.25,19.5,2.06,walking
42250,33.0,4.24,13.5,5.59,19.0,2.35,walking
42500,38.75,6.42,14.25,5.93,14.25,7.46,walking
42750,32.25,2.49,20.0,4.18,16.25,6.72,walking
43000,39.5,6.87,15.5,2.5,17.0,4.08,walking
43250,27.5,3.2,16.5,1.12,16.75,4.26,walking
43500,29.5,4.27,19.0,1.58,18.75,4.44,walking
43750,40.75,3.7,15.5,3.77,16.25,3.96,walking
44000,30.0,4.24,11.75,7.12,16.33,3.68,walking
44250,33.33,4.71,13.67,4.71,13.0,4.74,walking
44500,42.33,6.65,11.33,8.18,17.25,5.12,walking
44750,27.75,1.3,13.75,3.7,17.5,2.6,walking
45000,34.5,2.06,14.33,2.05,10.75,6.14,walking
45250,41.25,3.96,14.67,2.62,4.67,3.3,walking
45500,33.25,3.27,20.0,1.87,14.75,3.7,walking
45750,38.0,5.34,16.5,3.35,16.0,1.87,walking
46000,36.0,6.96,16.5,3.35,18.25,0.43,walking
46250,31.25,4.44,6.0,2.16,17.0,2.94,walking
46500,38.5,5.72,14.33,1.25,11.75,5.07,walking
46750,39.0,3.56,16.5,2.96,13.0,3.74,walking
47000,32.25,1.3,16.5,3.64,14.75,2.17,walking
47250,44.0,2.12,13.0,4.36,11.75,2.17,walking
47500,29.75,4.49,15.0,5.79,15.0,4.12,walking
47750,33.0,4.24,17.67,1.89,12.75,7.29,walking
48000,36.5,3.57,18.25,2.05,20.0,3.67,walking
48250,39.5,4.61,20.0,3.16,19.5,1.5,walking
48500,36.75,2.49,18.5,2.87,15.75,2.95,walking
48750,39.0,4.06,11.25,1.92,16.0,3.08,walking
49000,31.25,3.27,13.75,5.36,15.25,3.56,walking
49250,26.75,2.17,16.5,3.35,17.25,3.27,walking
49500,41.67,6.94,16.5,3.04,12.5,4.5,walking
49750,34.33,2.36,20.33,3.3,19.33,3.09,walking
50000,36.0,4.74,14.5,4.15,11.0,5.48,walking
50250,41.0,4.0,14.0,2.0,12.0,9.0,walking
50500,36.0,0.0,11.0,0.0,12.0,9.0,walking
50750,31.46,7.4,16.0,6.86,16.46,5.08,walking
51000,31.46,7.4,16.0,6.86,16.46,5.08,walking
51250,34.75,3.7,14.0,4.12,20.5,3.77,walking
51500,35.75,7.5,19.25,1.3,16.25,2.49,walking
51750,36.67,3.3,15.0,3.08,14.0,2.16,walking
52000,29.67,2.87,12.75,2.49,23.0,2.94,walking
52250,33.0,6.16,12.25,3.34,16.0,5.74,walking
52500,33.0,2.45,18.67,3.3,15.33,0.94,walking
52750,36.75,1.3,14.0,2.74,14.33,0.94,walking
53000,42.25,2.59,18.67,0.94,17.25,3.34,walking
53250,28.0,5.05,14.0,1.41,19.5,5.02,walking
53500,29.67,2.87,15.67,9.1,17.75,4.26,walking
53750,34.25,12.36,17.0,1.22,19.75,0.83,walking
54000,36.67,0.94,21.0,3.56,19.0,5.2,walking
54250,33.75,2.49,19.5,3.84,17.25,3.27,walking
54500,42.75,5.93,12.25,4.38,12.75,6.72,walking
54750,32.25,5.12,14.75,3.56,17.5,3.5,walking
55000,29.5,2.29,15.5,1.66,18.5,3.35,walking
55250,38.5,4.5,15.75,1.92,19.25,1.3,walking
55500,36.33,0.47,16.0,2.45,17.25,1.3,walking
55750,36.5,5.68,19.0,2.83,19.0,3.39,walking
56000,35.5,7.7,17.0,0.82,9.67,6.02,walking
56250,27.33,2.87,19.25,2.68,14.33,5.56,walking
56500,33.67,3.86,10.0,5.39,15.0,3.56,walking
56750,41.0,5.05,18.75,3.34,19.25,1.09,walking
57000,31.0,1.0,15.75,1.92,16.5,3.64,walking
57250,35.25,3.27,16.25,3.03,8.5,2.87,walking
57500,39.0,7.65,14.0,1.41,14.5,3.04,walking
57750,30.67,3.3,17.67,2.62,17.25,3.11,walking
58000,29.67,6.8,8.67,4.03,19.0,1.58,walking
58250,35.75,2.95,18.25,4.55,15.75,2.86,walking
58500,36.25,2.05,13.0,3.94,14.75,1.48,walking
58750,39.75,4.92,14.75,2.38,17.5,2.69,walking
59000,31.75,8.55,14.5,2.29,17.25,2.86,walking
59250,25.5,3.84,15.0,3.94,13.0,4.3,walking
59500,36.5,4.27,16.0,7.79,18.67,4.78,walking
59750,37.0,1.22,15.33,2.05,16.67,1.25,walking
60000,37.67,1.25,17.25,0.83,13.67,6.13,walking
60250,39.75,3.11,9.75,3.96,17.33,3.3,walking
60500,30.33,2.49,13.67,5.79,22.33,0.94,walking
60750,20.75,6.76,11.25,3.96,22.25,4.26,walking
61000,36.25,5.89,11.5,5.68,18.25,3.9,walking
61250,35.0,1.73,17.5,3.91,17.5,2.6,walking
61500,38.25,2.49,17.5,4.97,18.75,4.15,walking
61750,38.5,6.42,20.0,1.22,17.5,5.02,walking
62000,25.0,2.12,14.75,4.02,15.0,4.74,walking
62250,30.75,4.44,15.0,2.45,12.33,4.03,walking
62500,37.67,0.0,16.75,3.27,17.5,3.35,walking
62750,30.0,2.16,19.5,2.6,13.33,3.4,walking
63000,39.25,3.49,11.5,6.5,11.75,4.97,walking
63250,38.0,7.07,15.33,2.05,19.5,1.5,walking
63500,23.5,2.06,15.0,2.12,19.0,4.42,walking
63750,32.75,2.17,11.0,5.83,14.75,2.77,walking
64000,40.0,4.24,21.0,0.82,15.0,2.24,walking
64250,30.67,0.94,18.33,1.25,12.25,6.1,walking
64500,38.5,3.77,12.0,8.04,15.0,3.56,walking
64750,30.5,9.84,14.0,2.74,15.25,6.18,walking
65000,23.25,6.83,15.0,3.54,14.75,5.49,walking
65250,34.5,6.87,16.0,0.82,13.0,0.71,walking
65500,29.0,4.36,14.67,2.49,18.5,2.87,walking
65750,31.5,4.5,16.67,5.44,9.67,3.3,walking
66000,41.0,7.79,14.0,3.94,13.33,2.62,walking
66250,32.75,3.42,16.25,1.79,15.75,2.49,walking
66500,32.0,6.12,13.25,3.56,17.5,1.5,walking
66750,36.0,3.0,12.5,2.5,11.75,6.02,walking
67000,25.33,3.68,11.67,6.8,11.0,4.3,walking
67250,34.0,2.74,18.75,2.86,15.0,1.22,walking
67500,38.25,9.28,16.25,2.86,13.5,1.5,walking
67750,30.25,1.79,18.0,3.08,16.0,4.74,walking
68000,24.25,8.84,20.0,1.0,16.33,2.05,walking
68250,38.75,2.17,15.67,0.94,13.67,1.25,walking
68500,38.0,0.71,14.25,3.56,16.0,2.24,walking
68750,41.25,3.11,14.0,1.0,11.33,3.3,walking
69000,33.5,4.97,14.5,2.6,12.67,3.86,walking
69250,28.25,3.03,15.33,2.05,14.75,2.49,walking
69500,40.0,6.68,15.75,2.49,16.0,6.16,walking
69750,34.5,1.5,16.5,3.35,21.5,0.5,walking
70000,33.67,3.86,11.67,0.47,15.25,2.59,walking
70250,36.75,6.26,15.0,1.41,13.67,4.71,walking
70500,34.5,5.55,18.5,4.61,12.75,1.92,walking
70750,29.75,3.9,17.0,3.54,12.75,4.44,walking
71000,42.0,4.53,13.0,5.43,18.75,2.86,walking
71250,34.75,2.38,14.67,4.71,18.0,2.12,walking
71500,35.5,3.28,18.5,2.5,8.0,7.26,walking
71750,34.0,6.12,14.75,1.09,17.25,3.96,walking
72000,28.25,1.79,16.75,3.03,17.0,5.96,walking
72250,35.0,5.87,19.75,2.38,16.0,3.0,walking
72500,38.25,3.9,15.25,3.56,21.0,0.71,walking
72750,33.75,6.3,17.0,4.55,16.67,3.09,walking
73000,32.25,6.83,16.25,3.96,16.5,4.33,walking
73250,32.67,0.47,17.0,2.45,13.33,0.94,walking
73500,23.0,7.31,14.25,5.54,11.33,7.32,walking
73750,36.0,6.48,13.67,3.09,18.5,2.5,walking
74000,39.25,3.49,19.0,2.55,16.5,3.64,walking
74250,36.5,2.87,14.0,6.56,20.0,2.12,walking
74500,36.25,4.02,15.67,2.62,18.25,2.68,walking
74750,31.25,2.49,17.0,1.0,21.0,2.12,walking
75000,30.5,1.5,14.0,1.41,23.25,2.49,walking
75250,39.75,7.15,15.0,4.12,18.5,1.5,walking
75500,35.0,4.58,19.67,4.03,19.25,1.3,walking
75750,32.5,8.08,17.75,0.43,16.0,4.42,walking
76000,35.75,5.76,19.5,2.06,19.75,2.17,walking
76250,29.25,1.48,14.5,2.69,15.75,2.59,walking
76500,33.0,8.83,16.5,3.35,17.0,1.73,walking
76750,37.25,2.49,14.5,4.5,17.25,2.59,walking
77000,37.5,5.02,13.67,0.94,13.25,5.12,walking
77250,39.25,5.07,16.67,4.99,12.5,1.5,walking
77500,28.5,5.59,16.25,3.83,19.5,6.18,walking
77750,28.0,6.04,12.25,5.89,22.25,1.3,walking
78000,34.75,5.93,13.0,3.61,17.5,2.29,walking
78250,35.5,0.87,15.75,3.34,17.0,0.71,walking
78500,40.25,2.77,18.75,3.9,16.5,4.5,walking
78750,29.67,12.97,10.25,3.83,15.0,5.35,walking
79000,27.0,5.05,13.0,1.58,17.0,4.64,walking
79250,33.0,2.16,8.67,2.05,10.25,2.68,walking
79500,37.0,2.74,12.33,8.38,16.25,3.49,walking
